data/Pointing04/Data02/Personne01/personne01200-90+0.jpg;personne01200;-90;+0
data/Pointing04/Data02/Personne01/personne01201-60-90.jpg;personne01201;-60;-90
data/Pointing04/Data02/Personne01/personne01202-60-75.jpg;personne01202;-60;-75
data/Pointing04/Data02/Personne01/personne01203-60-60.jpg;personne01203;-60;-60
data/Pointing04/Data02/Personne01/personne01204-60-45.jpg;personne01204;-60;-45
data/Pointing04/Data02/Personne01/personne01205-60-30.jpg;personne01205;-60;-30
data/Pointing04/Data02/Personne01/personne01206-60-15.jpg;personne01206;-60;-15
data/Pointing04/Data02/Personne01/personne01207-60+0.jpg;personne01207;-60;+0
data/Pointing04/Data02/Personne01/personne01208-60+15.jpg;personne01208;-60;+15
data/Pointing04/Data02/Personne01/personne01209-60+30.jpg;personne01209;-60;+30
data/Pointing04/Data02/Personne01/personne01210-60+45.jpg;personne01210;-60;+45
data/Pointing04/Data02/Personne01/personne01211-60+60.jpg;personne01211;-60;+60
data/Pointing04/Data02/Personne01/personne01212-60+75.jpg;personne01212;-60;+75
data/Pointing04/Data02/Personne01/personne01213-60+90.jpg;personne01213;-60;+90
data/Pointing04/Data02/Personne01/personne01214-30-90.jpg;personne01214;-30;-90
data/Pointing04/Data02/Personne01/personne01215-30-75.jpg;personne01215;-30;-75
data/Pointing04/Data02/Personne01/personne01216-30-60.jpg;personne01216;-30;-60
data/Pointing04/Data02/Personne01/personne01217-30-45.jpg;personne01217;-30;-45
data/Pointing04/Data02/Personne01/personne01218-30-30.jpg;personne01218;-30;-30
data/Pointing04/Data02/Personne01/personne01219-30-15.jpg;personne01219;-30;-15
data/Pointing04/Data02/Personne01/personne01220-30+0.jpg;personne01220;-30;+0
data/Pointing04/Data02/Personne01/personne01221-30+15.jpg;personne01221;-30;+15
data/Pointing04/Data02/Personne01/personne01222-30+30.jpg;personne01222;-30;+30
data/Pointing04/Data02/Personne01/personne01223-30+45.jpg;personne01223;-30;+45
data/Pointing04/Data02/Personne01/personne01224-30+60.jpg;personne01224;-30;+60
data/Pointing04/Data02/Personne01/personne01225-30+75.jpg;personne01225;-30;+75
data/Pointing04/Data02/Personne01/personne01226-30+90.jpg;personne01226;-30;+90
data/Pointing04/Data02/Personne01/personne01227-15-90.jpg;personne01227;-15;-90
data/Pointing04/Data02/Personne01/personne01228-15-75.jpg;personne01228;-15;-75
data/Pointing04/Data02/Personne01/personne01229-15-60.jpg;personne01229;-15;-60
data/Pointing04/Data02/Personne01/personne01230-15-45.jpg;personne01230;-15;-45
data/Pointing04/Data02/Personne01/personne01231-15-30.jpg;personne01231;-15;-30
data/Pointing04/Data02/Personne01/personne01232-15-15.jpg;personne01232;-15;-15
data/Pointing04/Data02/Personne01/personne01233-15+0.jpg;personne01233;-15;+0
data/Pointing04/Data02/Personne01/personne01234-15+15.jpg;personne01234;-15;+15
data/Pointing04/Data02/Personne01/personne01235-15+30.jpg;personne01235;-15;+30
data/Pointing04/Data02/Personne01/personne01236-15+45.jpg;personne01236;-15;+45
data/Pointing04/Data02/Personne01/personne01237-15+60.jpg;personne01237;-15;+60
data/Pointing04/Data02/Personne01/personne01238-15+75.jpg;personne01238;-15;+75
data/Pointing04/Data02/Personne01/personne01239-15+90.jpg;personne01239;-15;+90
data/Pointing04/Data02/Personne01/personne01240+0-90.jpg;personne01240;+0;-90
data/Pointing04/Data02/Personne01/personne01241+0-75.jpg;personne01241;+0;-75
data/Pointing04/Data02/Personne01/personne01242+0-60.jpg;personne01242;+0;-60
data/Pointing04/Data02/Personne01/personne01243+0-45.jpg;personne01243;+0;-45
data/Pointing04/Data02/Personne01/personne01244+0-30.jpg;personne01244;+0;-30
data/Pointing04/Data02/Personne01/personne01245+0-15.jpg;personne01245;+0;-15
data/Pointing04/Data02/Personne01/personne01246+0+0.jpg;personne01246;+0;+0
data/Pointing04/Data02/Personne01/personne01247+0+15.jpg;personne01247;+0;+15
data/Pointing04/Data02/Personne01/personne01248+0+30.jpg;personne01248;+0;+30
data/Pointing04/Data02/Personne01/personne01249+0+45.jpg;personne01249;+0;+45
data/Pointing04/Data02/Personne01/personne01250+0+60.jpg;personne01250;+0;+60
data/Pointing04/Data02/Personne01/personne01251+0+75.jpg;personne01251;+0;+75
data/Pointing04/Data02/Personne01/personne01252+0+90.jpg;personne01252;+0;+90
data/Pointing04/Data02/Personne01/personne01253+15-90.jpg;personne01253;+15;-90
data/Pointing04/Data02/Personne01/personne01254+15-75.jpg;personne01254;+15;-75
data/Pointing04/Data02/Personne01/personne01255+15-60.jpg;personne01255;+15;-60
data/Pointing04/Data02/Personne01/personne01256+15-45.jpg;personne01256;+15;-45
data/Pointing04/Data02/Personne01/personne01257+15-30.jpg;personne01257;+15;-30
data/Pointing04/Data02/Personne01/personne01258+15-15.jpg;personne01258;+15;-15
data/Pointing04/Data02/Personne01/personne01259+15+0.jpg;personne01259;+15;+0
data/Pointing04/Data02/Personne01/personne01260+15+15.jpg;personne01260;+15;+15
data/Pointing04/Data02/Personne01/personne01261+15+30.jpg;personne01261;+15;+30
data/Pointing04/Data02/Personne01/personne01262+15+45.jpg;personne01262;+15;+45
data/Pointing04/Data02/Personne01/personne01263+15+60.jpg;personne01263;+15;+60
data/Pointing04/Data02/Personne01/personne01264+15+75.jpg;personne01264;+15;+75
data/Pointing04/Data02/Personne01/personne01265+15+90.jpg;personne01265;+15;+90
data/Pointing04/Data02/Personne01/personne01266+30-90.jpg;personne01266;+30;-90
data/Pointing04/Data02/Personne01/personne01267+30-75.jpg;personne01267;+30;-75
data/Pointing04/Data02/Personne01/personne01268+30-60.jpg;personne01268;+30;-60
data/Pointing04/Data02/Personne01/personne01269+30-45.jpg;personne01269;+30;-45
data/Pointing04/Data02/Personne01/personne01270+30-30.jpg;personne01270;+30;-30
data/Pointing04/Data02/Personne01/personne01271+30-15.jpg;personne01271;+30;-15
data/Pointing04/Data02/Personne01/personne01272+30+0.jpg;personne01272;+30;+0
data/Pointing04/Data02/Personne01/personne01273+30+15.jpg;personne01273;+30;+15
data/Pointing04/Data02/Personne01/personne01274+30+30.jpg;personne01274;+30;+30
data/Pointing04/Data02/Personne01/personne01275+30+45.jpg;personne01275;+30;+45
data/Pointing04/Data02/Personne01/personne01276+30+60.jpg;personne01276;+30;+60
data/Pointing04/Data02/Personne01/personne01277+30+75.jpg;personne01277;+30;+75
data/Pointing04/Data02/Personne01/personne01278+30+90.jpg;personne01278;+30;+90
data/Pointing04/Data02/Personne01/personne01279+60-90.jpg;personne01279;+60;-90
data/Pointing04/Data02/Personne01/personne01280+60-75.jpg;personne01280;+60;-75
data/Pointing04/Data02/Personne01/personne01281+60-60.jpg;personne01281;+60;-60
data/Pointing04/Data02/Personne01/personne01282+60-45.jpg;personne01282;+60;-45
data/Pointing04/Data02/Personne01/personne01283+60-30.jpg;personne01283;+60;-30
data/Pointing04/Data02/Personne01/personne01284+60-15.jpg;personne01284;+60;-15
data/Pointing04/Data02/Personne01/personne01285+60+0.jpg;personne01285;+60;+0
data/Pointing04/Data02/Personne01/personne01286+60+15.jpg;personne01286;+60;+15
data/Pointing04/Data02/Personne01/personne01287+60+30.jpg;personne01287;+60;+30
data/Pointing04/Data02/Personne01/personne01288+60+45.jpg;personne01288;+60;+45
data/Pointing04/Data02/Personne01/personne01289+60+60.jpg;personne01289;+60;+60
data/Pointing04/Data02/Personne01/personne01290+60+75.jpg;personne01290;+60;+75
data/Pointing04/Data02/Personne01/personne01291+60+90.jpg;personne01291;+60;+90
data/Pointing04/Data02/Personne01/personne01292+90+0.jpg;personne01292;+90;+0
data/Pointing04/Data02/Personne02/personne02200-90+0.jpg;personne02200;-90;+0
data/Pointing04/Data02/Personne02/personne02201-60-90.jpg;personne02201;-60;-90
data/Pointing04/Data02/Personne02/personne02202-60-75.jpg;personne02202;-60;-75
data/Pointing04/Data02/Personne02/personne02203-60-60.jpg;personne02203;-60;-60
data/Pointing04/Data02/Personne02/personne02204-60-45.jpg;personne02204;-60;-45
data/Pointing04/Data02/Personne02/personne02205-60-30.jpg;personne02205;-60;-30
data/Pointing04/Data02/Personne02/personne02206-60-15.jpg;personne02206;-60;-15
data/Pointing04/Data02/Personne02/personne02207-60+0.jpg;personne02207;-60;+0
data/Pointing04/Data02/Personne02/personne02208-60+15.jpg;personne02208;-60;+15
data/Pointing04/Data02/Personne02/personne02209-60+30.jpg;personne02209;-60;+30
data/Pointing04/Data02/Personne02/personne02210-60+45.jpg;personne02210;-60;+45
data/Pointing04/Data02/Personne02/personne02211-60+60.jpg;personne02211;-60;+60
data/Pointing04/Data02/Personne02/personne02212-60+75.jpg;personne02212;-60;+75
data/Pointing04/Data02/Personne02/personne02213-60+90.jpg;personne02213;-60;+90
data/Pointing04/Data02/Personne02/personne02214-30-90.jpg;personne02214;-30;-90
data/Pointing04/Data02/Personne02/personne02215-30-75.jpg;personne02215;-30;-75
data/Pointing04/Data02/Personne02/personne02216-30-60.jpg;personne02216;-30;-60
